Date,Asset,Amount,Price per unit (EUR),Value (EUR),Transaction Type,Label
2023-02-14 01:00,AXS,0.02,9.29,0.21,Receive,Reward
2023-02-14 01:00,ADA,0.01,0.36,0.00,Receive,Reward
2023-02-14 01:00,MATIC,0.01,1.17,0.01,Receive,Reward
2023-02-14 01:00,AAVE,0.00,77.43,0.00,Receive,Reward
2023-02-14 01:00,ADA,0.01,0.36,0.00,Receive,Reward
2023-02-14 01:00,DOGE,0.03,0.08,0.00,Receive,Reward
2023-02-14 01:00,AXS,0.00,9.28,0.00,Receive,Reward
2023-02-14 01:00,BUSD,0.10,0.93,0.10,Receive,Reward
2023-02-14 01:00,LTC,0.00,89.29,0.00,Receive,Reward
2023-02-14 01:00,ADA,0.07,0.36,0.02,Receive,Reward
2023-02-14 01:00,DOT,0.01,5.80,0.05,Receive,Reward
2023-02-14 01:00,ADA,0.09,0.36,0.03,Receive,Reward
2023-02-14 01:00,SAND,0.00,0.66,0.00,Receive,Reward
2023-02-14 01:00,MATIC,0.00,1.16,0.00,Receive,Reward
2023-02-14 01:00,MATIC,0.00,1.17,0.00,Receive,Reward
2023-02-14 01:00,SOL,0.00,20.35,0.06,Receive,Reward
2023-02-14 01:00,BTC,0.00,20687.51,0.02,Receive,Reward
2023-02-14 01:00,AXS,0.00,9.29,0.02,Receive,Reward
2023-02-14 01:00,BNB,0.00,275.82,0.01,Receive,Reward
2023-02-14 01:00,SHIB,38.38,0.00,0.00,Receive,Reward
2023-02-14 01:00,AXS,0.01,9.29,0.10,Receive,Reward
2023-02-14 01:00,ADA,0.00,0.36,0.00,Receive,Reward
2023-02-14 07:53,BNB,0.00,275.83,0.37,Receive,Reward
2023-02-14 09:00,BETH,0.00,1426.76,0.09,Receive,Reward
2023-02-15 01:00,SAND,0.00,0.71,0.00,Receive,Reward
2023-02-15 01:00,DOT,0.00,6.16,0.02,Receive,Reward
2023-02-15 01:00,MATIC,0.00,1.24,0.00,Receive,Reward
2023-02-15 01:00,ADA,0.07,0.39,0.03,Receive,Reward
2023-02-15 01:00,MATIC,0.00,1.24,0.00,Receive,Reward
2023-02-15 01:00,SOL,0.00,22.23,0.02,Receive,Reward
2023-02-15 01:00,SHIB,0.70,0.00,0.00,Receive,Reward
2023-02-15 01:00,DOT,0.00,6.14,0.00,Receive,Reward
2023-02-15 01:00,BNB,0.00,295.58,0.01,Receive,Reward
2023-02-15 01:00,BUSD,0.09,0.93,0.08,Receive,Reward
2023-02-15 01:00,AXS,0.02,10.06,0.23,Receive,Reward
2023-02-15 01:00,SOL,0.00,22.23,0.07,Receive,Reward
2023-02-15 01:00,DOT,0.01,6.16,0.05,Receive,Reward
2023-02-15 01:00,AXS,0.01,10.06,0.05,Receive,Reward
2023-02-15 01:00,ALGO,0.00,0.25,0.00,Receive,Reward
2023-02-15 01:00,AXS,0.00,10.05,0.00,Receive,Reward
2023-02-15 01:00,GAL,0.00,0.00,0.00,Receive,Reward
2023-02-15 01:00,AAVE,0.00,83.43,0.00,Receive,Reward
2023-02-15 01:00,ADA,0.14,0.39,0.06,Receive,Reward
2023-02-15 01:00,LTC,0.00,95.80,0.00,Receive,Reward
2023-02-15 01:00,ADA,0.09,0.39,0.04,Receive,Reward
2023-02-15 01:00,ETH,0.00,1560.17,0.00,Receive,Reward
2023-02-15 01:00,ADA,0.01,0.39,0.00,Receive,Reward
2023-02-15 01:00,ADA,0.00,0.39,0.00,Receive,Reward
2023-02-15 01:00,AVAX,0.00,18.57,0.00,Receive,Reward
2023-02-15 01:00,AXS,0.00,10.06,0.02,Receive,Reward
2023-02-15 01:00,XRP,0.01,0.37,0.00,Receive,Reward
2023-02-15 01:00,BTC,0.00,22657.27,0.02,Receive,Reward
2023-02-15 01:00,DOGE,0.03,0.08,0.00,Receive,Reward
2023-02-15 01:00,DOT,0.01,6.16,0.06,Receive,Reward
2023-02-15 01:00,BNB,0.00,295.56,0.00,Receive,Reward
2023-02-15 01:00,BNB,0.00,295.58,0.01,Receive,Reward
2023-02-15 01:00,USDT,0.00,0.93,0.00,Receive,Reward
2023-02-15 01:00,ADA,0.01,0.39,0.00,Receive,Reward
2023-02-15 01:00,ADA,0.07,0.39,0.03,Receive,Reward
2023-02-15 01:00,SOL,0.00,22.23,0.01,Receive,Reward
2023-02-15 01:00,SHIB,38.38,0.00,0.00,Receive,Reward
2023-02-15 01:00,MATIC,0.01,1.24,0.01,Receive,Reward
2023-02-15 01:00,AXS,0.01,10.06,0.11,Receive,Reward
2023-02-15 05:07,BNB,0.00,295.57,1.13,Receive,Reward
2023-02-15 05:07,BNB,0.00,295.57,0.38,Receive,Reward
2023-02-15 09:07,BETH,0.00,1533.26,0.08,Receive,Reward
2023-02-16 01:00,ADA,0.07,0.36,0.02,Receive,Reward
2023-02-16 01:00,DOT,0.01,5.92,0.05,Receive,Reward
2023-02-16 01:00,SOL,0.00,20.81,0.01,Receive,Reward
2023-02-16 01:00,BTC,0.00,21996.62,0.02,Receive,Reward
2023-02-16 01:00,ETH,0.00,1532.65,0.00,Receive,Reward
2023-02-16 01:00,BNB,0.00,284.75,0.01,Receive,Reward
2023-02-16 01:00,SOL,0.00,20.81,0.02,Receive,Reward
2023-02-16 01:00,DOT,0.00,5.92,0.01,Receive,Reward
2023-02-16 01:00,ADA,0.14,0.36,0.05,Receive,Reward
2023-02-16 01:00,MATIC,0.00,1.28,0.00,Receive,Reward
2023-02-16 01:00,ADA,0.01,0.36,0.00,Receive,Reward
2023-02-16 01:00,AXS,0.00,9.48,0.00,Receive,Reward
2023-02-16 01:00,AXS,0.01,9.48,0.05,Receive,Reward
2023-02-16 01:00,BNB,0.00,284.69,0.00,Receive,Reward
2023-02-16 01:00,GAL,0.00,0.00,0.00,Receive,Reward
2023-02-16 01:00,AVAX,0.00,17.39,0.00,Receive,Reward
2023-02-16 01:00,XRP,0.01,0.36,0.00,Receive,Reward
2023-02-16 01:00,ADA,0.09,0.36,0.03,Receive,Reward
2023-02-16 01:00,USDT,0.00,0.94,0.00,Receive,Reward
2023-02-16 01:00,AXS,0.01,9.48,0.10,Receive,Reward
2023-02-16 01:00,DOT,0.00,5.92,0.00,Receive,Reward
2023-02-16 01:00,DOT,0.01,5.92,0.05,Receive,Reward
2023-02-16 01:00,ADA,0.01,0.36,0.00,Receive,Reward
2023-02-16 01:00,LTC,0.00,92.05,0.00,Receive,Reward
2023-02-16 01:00,ADA,0.00,0.37,0.00,Receive,Reward
2023-02-16 01:00,SHIB,38.38,0.00,0.00,Receive,Reward
2023-02-16 01:00,ALGO,0.00,0.24,0.00,Receive,Reward
2023-02-16 01:00,BNB,0.00,284.74,0.01,Receive,Reward
2023-02-16 01:00,AXS,0.00,9.48,0.02,Receive,Reward
2023-02-16 01:00,SOL,0.00,20.81,0.07,Receive,Reward
2023-02-16 01:00,DOGE,0.03,0.08,0.00,Receive,Reward
2023-02-16 01:00,AAVE,0.00,78.60,0.00,Receive,Reward
2023-02-16 01:00,SAND,0.00,0.67,0.00,Receive,Reward
2023-02-16 01:00,AXS,0.02,9.48,0.22,Receive,Reward
2023-02-16 01:00,BUSD,0.09,0.94,0.08,Receive,Reward
2023-02-16 01:00,SHIB,0.70,0.00,0.00,Receive,Reward
2023-02-16 01:00,ADA,0.07,0.36,0.03,Receive,Reward
2023-02-16 01:00,MATIC,0.00,1.28,0.00,Receive,Reward
2023-02-16 01:00,MATIC,0.01,1.28,0.01,Receive,Reward
2023-02-16 09:00,BETH,0.00,1505.99,0.08,Receive,Reward
2023-02-17 01:00,AXS,0.01,10.02,0.05,Receive,Reward
2023-02-17 01:00,BTC,0.00,23062.68,0.02,Receive,Reward
2023-02-17 01:00,ADA,0.14,0.38,0.05,Receive,Reward
2023-02-17 01:00,DOT,0.01,6.84,0.06,Receive,Reward
2023-02-17 01:00,SOL,0.00,21.72,0.02,Receive,Reward
2023-02-17 01:00,DOT,0.00,6.84,0.02,Receive,Reward
2023-02-17 01:00,ADA,0.01,0.38,0.00,Receive,Reward
2023-02-17 01:00,ADA,0.01,0.38,0.00,Receive,Reward
2023-02-17 01:00,MATIC,0.00,1.43,0.00,Receive,Reward
2023-02-17 01:00,BNB,0.00,293.86,0.01,Receive,Reward
2023-02-17 01:00,AXS,0.02,10.02,0.23,Receive,Reward
2023-02-17 01:00,ADA,0.07,0.38,0.03,Receive,Reward
2023-02-17 01:00,SAND,0.00,0.72,0.00,Receive,Reward
2023-02-17 01:00,AVAX,0.00,18.26,0.00,Receive,Reward
2023-02-17 01:00,DOT,0.01,6.84,0.06,Receive,Reward
2023-02-17 01:00,BNB,0.00,293.87,0.01,Receive,Reward
2023-02-17 01:00,ALGO,0.00,0.25,0.00,Receive,Reward
2023-02-17 01:00,XRP,0.01,0.37,0.00,Receive,Reward
2023-02-17 01:00,ETH,0.00,1589.29,0.00,Receive,Reward
2023-02-17 01:00,GAL,0.00,0.00,0.00,Receive,Reward
2023-02-17 01:00,AXS,0.01,10.02,0.11,Receive,Reward
2023-02-17 01:00,ADA,0.00,0.38,0.00,Receive,Reward
2023-02-17 01:00,DOGE,0.03,0.08,0.00,Receive,Reward
2023-02-17 01:00,LTC,0.00,94.13,0.00,Receive,Reward
2023-02-17 01:00,BUSD,0.09,0.94,0.08,Receive,Reward
2023-02-17 01:00,SHIB,38.38,0.00,0.00,Receive,Reward
2023-02-17 01:00,AXS,0.00,10.02,0.00,Receive,Reward
2023-02-17 01:00,USDT,0.00,0.94,0.00,Receive,Reward
2023-02-17 01:00,BNB,0.00,293.72,0.00,Receive,Reward
2023-02-17 01:00,ADA,0.09,0.38,0.03,Receive,Reward
2023-02-17 01:00,SOL,0.00,21.72,0.07,Receive,Reward
2023-02-17 01:00,MATIC,0.00,1.43,0.00,Receive,Reward
2023-02-17 01:00,AXS,0.00,10.02,0.02,Receive,Reward
2023-02-17 01:00,AAVE,0.00,81.19,0.00,Receive,Reward
2023-02-17 01:00,MATIC,0.01,1.43,0.02,Receive,Reward
2023-02-17 01:00,SHIB,0.70,0.00,0.00,Receive,Reward
2023-02-17 01:00,SOL,0.00,21.72,0.01,Receive,Reward
2023-02-17 05:08,BNB,0.00,293.87,0.07,Receive,Reward
2023-02-17 05:08,BNB,0.00,293.87,0.13,Receive,Reward
2023-02-17 09:00,BETH,0.00,1562.87,0.11,Receive,Reward
2023-02-18 01:00,GAL,0.00,0.00,0.00,Receive,Reward
2023-02-18 01:00,ADA,0.07,0.38,0.03,Receive,Reward
2023-02-18 01:00,DOT,0.00,6.75,0.02,Receive,Reward
2023-02-18 01:00,DOT,0.01,6.75,0.06,Receive,Reward
2023-02-18 01:00,AXS,0.01,10.18,0.11,Receive,Reward
2023-02-18 01:00,AXS,0.00,10.18,0.00,Receive,Reward
2023-02-18 01:00,SHIB,38.38,0.00,0.00,Receive,Reward
2023-02-18 01:00,AVAX,0.00,18.23,0.00,Receive,Reward
2023-02-18 01:00,MATIC,0.00,1.39,0.00,Receive,Reward
2023-02-18 01:00,LTC,0.00,92.98,0.00,Receive,Reward
2023-02-18 01:00,DOT,0.01,6.75,0.05,Receive,Reward
2023-02-18 01:00,BTC,0.00,22979.85,0.02,Receive,Reward
2023-02-18 01:00,BUSD,0.09,0.93,0.08,Receive,Reward
2023-02-18 01:00,MATIC,0.01,1.39,0.02,Receive,Reward
2023-02-18 01:00,BNB,0.00,295.16,0.00,Receive,Reward
2023-02-18 01:00,AXS,0.01,10.18,0.05,Receive,Reward
2023-02-18 01:00,ETH,0.00,1578.59,0.00,Receive,Reward
2023-02-18 01:00,AAVE,0.00,84.91,0.00,Receive,Reward
2023-02-18 01:00,SOL,0.00,21.88,0.07,Receive,Reward
2023-02-18 01:00,USDT,0.00,0.93,0.00,Receive,Reward
2023-02-18 01:00,ADA,0.00,0.38,0.00,Receive,Reward
2023-02-18 01:00,AXS,0.02,10.18,0.23,Receive,Reward
2023-02-18 01:00,ALGO,0.00,0.25,0.00,Receive,Reward
2023-02-18 01:00,BNB,0.00,295.22,0.01,Receive,Reward
2023-02-18 01:00,SAND,0.00,0.71,0.00,Receive,Reward
2023-02-18 01:00,SOL,0.00,21.88,0.02,Receive,Reward
2023-02-18 01:00,DOGE,0.03,0.08,0.00,Receive,Reward
2023-02-18 01:00,SOL,0.00,21.88,0.01,Receive,Reward
2023-02-18 01:00,ADA,0.14,0.38,0.05,Receive,Reward
2023-02-18 01:00,ADA,0.01,0.38,0.00,Receive,Reward
2023-02-18 01:00,BNB,0.00,295.24,0.01,Receive,Reward
2023-02-18 01:00,ADA,0.09,0.38,0.03,Receive,Reward
2023-02-18 01:00,AXS,0.00,10.18,0.02,Receive,Reward
2023-02-18 01:00,ADA,0.01,0.38,0.00,Receive,Reward
2023-02-18 01:00,SHIB,0.70,0.00,0.00,Receive,Reward
2023-02-18 01:00,XRP,0.01,0.37,0.00,Receive,Reward
2023-02-18 09:00,BETH,0.00,1550.60,0.11,Receive,Reward
2023-02-19 01:00,BTC,0.00,22649.37,0.02,Receive,Reward
2023-02-19 01:00,ADA,0.03,0.37,0.01,Receive,Reward
2023-02-19 01:00,ADA,0.01,0.37,0.00,Receive,Reward
2023-02-19 01:00,ADA,0.09,0.37,0.03,Receive,Reward
2023-02-19 01:00,BNB,0.00,290.95,0.01,Receive,Reward
2023-02-19 01:00,AXS,0.01,10.20,0.11,Receive,Reward
2023-02-19 01:00,SOL,0.00,23.19,0.02,Receive,Reward
2023-02-19 01:00,XRP,0.01,0.36,0.00,Receive,Reward
2023-02-19 01:00,DOT,0.01,6.95,0.06,Receive,Reward
2023-02-19 01:00,SHIB,0.70,0.00,0.00,Receive,Reward
2023-02-19 01:00,DOT,0.01,6.95,0.06,Receive,Reward
2023-02-19 01:00,ADA,0.07,0.37,0.03,Receive,Reward
2023-02-19 01:00,AXS,0.00,10.20,0.02,Receive,Reward
2023-02-19 01:00,BNB,0.00,290.82,0.00,Receive,Reward
2023-02-19 01:00,AXS,0.01,10.20,0.05,Receive,Reward
2023-02-19 01:00,USDT,0.00,0.93,0.00,Receive,Reward
2023-02-19 01:00,MATIC,0.00,1.39,0.00,Receive,Reward
2023-02-19 01:00,GAL,0.00,0.00,0.00,Receive,Reward
2023-02-19 01:00,SOL,0.00,23.19,0.07,Receive,Reward
2023-02-19 01:00,BNB,0.00,290.94,0.01,Receive,Reward
2023-02-19 01:00,SHIB,38.38,0.00,0.00,Receive,Reward
2023-02-19 01:00,ADA,0.14,0.37,0.05,Receive,Reward
2023-02-19 01:00,SOL,0.00,23.19,0.01,Receive,Reward
2023-02-19 01:00,AXS,0.00,10.20,0.00,Receive,Reward
2023-02-19 01:00,MATIC,0.01,1.38,0.02,Receive,Reward
2023-02-19 01:00,DOT,0.00,6.95,0.02,Receive,Reward
2023-02-19 01:00,BUSD,0.03,0.93,0.03,Receive,Reward
2023-02-19 01:00,SAND,0.00,0.73,0.00,Receive,Reward
2023-02-19 01:00,AVAX,0.00,18.48,0.00,Receive,Reward
2023-02-19 01:00,ETH,0.00,1567.11,0.00,Receive,Reward
2023-02-19 01:00,ADA,0.01,0.37,0.00,Receive,Reward
2023-02-19 01:00,AXS,0.02,10.20,0.23,Receive,Reward
2023-02-19 01:00,AAVE,0.00,84.07,0.00,Receive,Reward
2023-02-19 01:00,ALGO,0.00,0.26,0.00,Receive,Reward
2023-02-19 01:00,LTC,0.00,90.90,0.00,Receive,Reward
2023-02-19 01:00,DOGE,0.03,0.08,0.00,Receive,Reward
2023-02-19 05:07,BNB,0.00,290.94,0.29,Receive,Reward
2023-02-19 09:00,BETH,0.00,1540.99,0.10,Receive,Reward
2023-02-20 01:00,SOL,0.00,24.60,0.01,Receive,Reward
2023-02-20 01:00,DOGE,0.03,0.08,0.00,Receive,Reward
2023-02-20 01:00,SOL,0.00,24.60,0.08,Receive,Reward
2023-02-20 01:00,ADA,0.01,0.38,0.00,Receive,Reward
2023-02-20 01:00,SHIB,38.38,0.00,0.00,Receive,Reward
2023-02-20 01:00,DOT,0.00,7.07,0.02,Receive,Reward
2023-02-20 01:00,AXS,0.02,10.52,0.24,Receive,Reward
2023-02-20 01:00,SOL,0.00,24.60,0.02,Receive,Reward
2023-02-20 01:00,DOT,0.01,7.07,0.06,Receive,Reward
2023-02-20 01:00,LTC,0.00,89.78,0.00,Receive,Reward
2023-02-20 01:00,MATIC,0.01,1.38,0.02,Receive,Reward
2023-02-20 01:00,AXS,0.01,10.52,0.05,Receive,Reward
2023-02-20 01:00,SHIB,0.70,0.00,0.00,Receive,Reward
2023-02-20 01:00,BTC,0.00,23271.37,0.02,Receive,Reward
2023-02-20 01:00,ADA,0.01,0.38,0.00,Receive,Reward
2023-02-20 01:00,AVAX,0.00,19.52,0.00,Receive,Reward
2023-02-20 01:00,ADA,0.07,0.38,0.03,Receive,Reward
2023-02-20 01:00,ADA,0.09,0.38,0.03,Receive,Reward
2023-02-20 01:00,AAVE,0.00,86.10,0.00,Receive,Reward
2023-02-20 01:00,XRP,0.01,0.37,0.00,Receive,Reward
2023-02-20 01:00,BNB,0.00,295.51,0.01,Receive,Reward
2023-02-20 01:00,SAND,0.00,0.78,0.00,Receive,Reward
2023-02-20 01:00,ETH,0.00,1595.20,0.00,Receive,Reward
2023-02-20 01:00,USDT,0.00,0.94,0.00,Receive,Reward
2023-02-20 01:00,MATIC,0.00,1.39,0.00,Receive,Reward
2023-02-20 01:00,AXS,0.00,10.52,0.00,Receive,Reward
2023-02-20 01:00,BUSD,0.03,0.94,0.03,Receive,Reward
2023-02-20 01:00,ADA,0.03,0.38,0.01,Receive,Reward
2023-02-20 01:00,AXS,0.00,10.52,0.02,Receive,Reward
2023-02-20 01:00,ALGO,0.00,0.27,0.00,Receive,Reward
2023-02-20 01:00,GAL,0.00,0.00,0.00,Receive,Reward
2023-02-20 01:00,ADA,0.14,0.38,0.05,Receive,Reward
2023-02-20 01:00,BNB,0.00,295.52,0.01,Receive,Reward
2023-02-20 01:00,BNB,0.00,295.41,0.00,Receive,Reward
2023-02-20 01:00,DOT,0.01,7.07,0.07,Receive,Reward
2023-02-20 01:00,AXS,0.01,10.52,0.11,Receive,Reward
2023-02-20 06:45,BNB,0.01,295.52,2.00,Receive,Reward
2023-02-20 09:00,BETH,0.00,1568.73,0.10,Receive,Reward
2023-02-21 01:00,AXS,0.01,10.12,0.05,Receive,Reward
2023-02-21 01:00,SHIB,38.38,0.00,0.00,Receive,Reward
2023-02-21 01:00,XRP,0.01,0.37,0.00,Receive,Reward
2023-02-21 01:00,MATIC,0.00,1.31,0.00,Receive,Reward
2023-02-21 01:00,SAND,0.00,0.73,0.00,Receive,Reward
2023-02-21 01:00,ADA,0.14,0.37,0.05,Receive,Reward
2023-02-21 01:00,MATIC,0.01,1.30,0.02,Receive,Reward
2023-02-21 01:00,DOT,0.01,6.79,0.06,Receive,Reward
2023-02-21 01:00,AXS,0.00,10.12,0.02,Receive,Reward
2023-02-21 01:00,DOGE,0.03,0.08,0.00,Receive,Reward
2023-02-21 01:00,ALGO,0.00,0.26,0.00,Receive,Reward
2023-02-21 01:00,ETH,0.00,1554.51,0.00,Receive,Reward
2023-02-21 01:00,SOL,0.00,23.39,0.01,Receive,Reward
2023-02-21 01:00,AXS,0.02,10.12,0.23,Receive,Reward
2023-02-21 01:00,LTC,0.00,87.96,0.00,Receive,Reward
2023-02-21 01:00,AVAX,0.00,19.63,0.00,Receive,Reward
2023-02-21 01:00,ADA,0.07,0.37,0.03,Receive,Reward
2023-02-21 01:00,BNB,0.00,291.91,0.00,Receive,Reward
2023-02-21 01:00,ADA,0.03,0.37,0.01,Receive,Reward
2023-02-21 01:00,USDT,0.08,0.94,0.07,Receive,Reward
2023-02-21 01:00,SOL,0.00,23.39,0.02,Receive,Reward
2023-02-21 01:00,ADA,0.01,0.37,0.00,Receive,Reward
2023-02-21 01:00,BUSD,0.03,0.94,0.03,Receive,Reward
2023-02-21 01:00,BNB,0.00,291.80,0.01,Receive,Reward
2023-02-21 01:00,AXS,0.01,10.12,0.11,Receive,Reward
2023-02-21 01:00,ADA,0.01,0.37,0.00,Receive,Reward
2023-02-21 01:00,GAL,0.00,0.00,0.00,Receive,Reward
2023-02-21 01:00,DOT,0.01,6.79,0.05,Receive,Reward
2023-02-21 01:00,AXS,0.00,10.12,0.00,Receive,Reward
2023-02-21 01:00,BNB,0.00,291.81,0.01,Receive,Reward
2023-02-21 01:00,SOL,0.00,23.39,0.07,Receive,Reward
2023-02-21 01:00,AAVE,0.00,82.04,0.00,Receive,Reward
2023-02-21 01:00,SHIB,0.70,0.00,0.00,Receive,Reward
2023-02-21 01:00,ADA,0.09,0.37,0.03,Receive,Reward
2023-02-21 01:00,DOT,0.00,6.79,0.02,Receive,Reward
2023-02-21 01:00,BTC,0.00,22899.80,0.02,Receive,Reward
2023-02-21 06:45,BNB,0.00,291.80,0.56,Receive,Reward
2023-02-21 09:00,BETH,0.00,1528.77,0.11,Receive,Reward
2023-02-22 01:00,BNB,0.00,293.29,0.00,Receive,Reward
2023-02-22 01:00,ADA,0.14,0.37,0.05,Receive,Reward
2023-02-22 01:00,BTC,0.00,22701.13,0.02,Receive,Reward
2023-02-22 01:00,SAND,0.00,0.72,0.00,Receive,Reward
2023-02-22 01:00,ADA,0.01,0.37,0.00,Receive,Reward
2023-02-22 01:00,ADA,0.03,0.37,0.01,Receive,Reward
2023-02-22 01:00,BTC,0.00,22701.13,0.02,Receive,Reward
2023-02-22 01:00,DOT,0.00,6.74,0.02,Receive,Reward
2023-02-22 01:00,BNB,0.00,293.24,0.01,Receive,Reward
2023-02-22 01:00,MATIC,0.00,1.31,0.00,Receive,Reward
2023-02-22 01:00,BUSD,0.03,0.94,0.03,Receive,Reward
2023-02-22 01:00,DOGE,0.05,0.08,0.00,Receive,Reward
2023-02-22 01:00,LTC,0.00,89.37,0.00,Receive,Reward
2023-02-22 01:00,SOL,0.00,22.67,0.02,Receive,Reward
2023-02-22 01:00,AXS,0.01,9.92,0.05,Receive,Reward
2023-02-22 01:00,ADA,0.09,0.37,0.03,Receive,Reward
2023-02-22 01:00,BNB,0.00,293.25,0.01,Receive,Reward
2023-02-22 01:00,BUSD,0.03,0.94,0.03,Receive,Reward
2023-02-22 01:00,USDT,0.08,0.94,0.07,Receive,Reward
2023-02-22 01:00,ADA,0.01,0.37,0.00,Receive,Reward
2023-02-22 01:00,SOL,0.00,22.67,0.01,Receive,Reward
2023-02-22 01:00,AVAX,0.00,19.06,0.00,Receive,Reward
2023-02-22 01:00,ADA,0.07,0.37,0.03,Receive,Reward
2023-02-22 01:00,MATIC,0.01,1.31,0.02,Receive,Reward
2023-02-22 01:00,DOT,0.01,6.74,0.06,Receive,Reward
2023-02-22 01:00,SHIB,38.38,0.00,0.00,Receive,Reward
2023-02-22 01:00,AAVE,0.00,79.88,0.00,Receive,Reward
2023-02-22 01:00,SOL,0.00,22.67,0.02,Receive,Reward
2023-02-22 01:00,XRP,0.01,0.37,0.00,Receive,Reward
2023-02-22 01:00,SOL,0.00,22.67,0.07,Receive,Reward
2023-02-22 01:00,AXS,0.00,9.92,0.02,Receive,Reward
2023-02-22 01:00,USDT,0.08,0.94,0.07,Receive,Reward
2023-02-22 01:00,ETH,0.00,1542.29,0.00,Receive,Reward
2023-02-22 01:00,SHIB,0.70,0.00,0.00,Receive,Reward
2023-02-22 01:00,ETH,0.00,1542.29,0.00,Receive,Reward
2023-02-22 01:00,AXS,0.01,9.92,0.11,Receive,Reward
2023-02-22 01:00,DOT,0.01,6.74,0.05,Receive,Reward
2023-02-22 01:00,AXS,0.02,9.92,0.23,Receive,Reward
2023-02-22 01:00,ALGO,0.00,0.25,0.00,Receive,Reward
2023-02-22 01:00,AXS,0.00,9.92,0.00,Receive,Reward
2023-02-22 01:00,MATIC,0.00,1.31,0.00,Receive,Reward
2023-02-22 01:00,GAL,0.00,0.00,0.00,Receive,Reward
2023-02-22 09:00,BETH,0.00,1517.93,0.08,Receive,Reward
2023-02-23 01:00,AXS,0.02,9.92,0.23,Receive,Reward
2023-02-23 01:00,SOL,0.00,22.54,0.00,Receive,Reward
2023-02-23 01:00,DOT,0.01,6.69,0.05,Receive,Reward
2023-02-23 01:00,BNB,0.00,290.68,0.01,Receive,Reward
2023-02-23 01:00,DOGE,0.03,0.08,0.00,Receive,Reward
2023-02-23 01:00,BNB,0.00,290.68,0.01,Receive,Reward
2023-02-23 01:00,BTC,0.00,22573.11,0.00,Receive,Reward
2023-02-23 01:00,ADA,0.14,0.36,0.05,Receive,Reward
2023-02-23 01:00,ADA,0.01,0.36,0.00,Receive,Reward
2023-02-23 01:00,BNB,0.00,290.69,0.00,Receive,Reward
2023-02-23 01:00,USDT,0.02,0.94,0.02,Receive,Reward
2023-02-23 01:00,ETH,0.00,1558.77,0.00,Receive,Reward
2023-02-23 01:00,BUSD,0.01,0.94,0.01,Receive,Reward
2023-02-23 01:00,AXS,0.00,9.92,0.02,Receive,Reward
2023-02-23 01:00,SOL,0.00,22.55,0.01,Receive,Reward
2023-02-23 01:00,DOT,0.01,6.69,0.06,Receive,Reward
2023-02-23 01:00,DOT,0.00,6.69,0.02,Receive,Reward
2023-02-23 01:00,SOL,0.00,22.54,0.07,Receive,Reward
2023-02-23 01:00,SHIB,38.38,0.00,0.00,Receive,Reward
2023-02-23 01:00,AXS,0.01,9.92,0.05,Receive,Reward
2023-02-23 01:00,MATIC,0.01,1.28,0.02,Receive,Reward
2023-02-23 01:00,ADA,0.07,0.36,0.02,Receive,Reward
2023-02-23 01:00,ADA,0.09,0.36,0.03,Receive,Reward
2023-02-23 01:00,ADA,0.01,0.36,0.00,Receive,Reward
2023-02-23 01:00,AXS,0.01,9.92,0.11,Receive,Reward
2023-02-23 01:00,MATIC,0.00,1.15,0.00,Receive,Reward
2023-02-23 09:00,BETH,0.00,1532.78,0.10,Receive,Reward
2023-02-24 01:00,MATIC,0.00,1.15,0.00,Receive,Reward
2023-02-24 01:00,BNB,0.00,285.25,0.01,Receive,Reward
2023-02-24 01:00,ADA,0.01,0.35,0.00,Receive,Reward
2023-02-24 01:00,DOT,0.01,6.24,0.06,Receive,Reward
2023-02-24 01:00,SOL,0.00,21.76,0.07,Receive,Reward
2023-02-24 01:00,MATIC,0.01,1.19,0.02,Receive,Reward
2023-02-24 01:00,ETH,0.00,1517.01,0.00,Receive,Reward
2023-02-24 01:00,ADA,0.01,0.35,0.00,Receive,Reward
2023-02-24 01:00,DOGE,0.03,0.08,0.00,Receive,Reward
2023-02-24 01:00,BNB,0.00,285.15,0.00,Receive,Reward
2023-02-24 01:00,SOL,0.00,21.76,0.01,Receive,Reward
2023-02-24 01:00,ADA,0.09,0.35,0.03,Receive,Reward
2023-02-24 01:00,AXS,0.00,9.46,0.02,Receive,Reward
2023-02-24 01:00,SHIB,38.38,0.00,0.00,Receive,Reward
2023-02-24 01:00,ADA,0.14,0.35,0.05,Receive,Reward
2023-02-24 01:00,BTC,0.00,21875.72,0.00,Receive,Reward
2023-02-24 01:00,BUSD,0.01,0.94,0.01,Receive,Reward
2023-02-24 01:00,DOT,0.00,6.24,0.02,Receive,Reward
2023-02-24 01:00,USDT,0.02,0.94,0.02,Receive,Reward
2023-02-24 01:00,SOL,0.00,21.76,0.00,Receive,Reward
2023-02-24 01:00,AXS,0.02,9.46,0.22,Receive,Reward
2023-02-24 01:00,BNB,0.00,285.26,0.01,Receive,Reward
2023-02-24 01:00,ADA,0.07,0.35,0.02,Receive,Reward
2023-02-24 01:00,AXS,0.01,9.46,0.10,Receive,Reward
2023-02-24 01:00,AXS,0.01,9.46,0.05,Receive,Reward
2023-02-24 01:00,DOT,0.01,6.24,0.05,Receive,Reward
2023-02-24 06:44,BNB,0.00,285.25,0.10,Receive,Reward
2023-02-24 09:00,BETH,0.00,1493.33,0.08,Receive,Reward
